longitude_(x),latitude_(y),Date,year,month,day,data_quality,max_temp_(°c),max_temp_flag,min_temp_(°c),min_temp_flag,mean_temp_(°c),mean_temp_flag,heat_deg_days_(°c),heat_deg_days_flag,cool_deg_days_(°c),cool_deg_days_flag,total_rain_(mm),total_rain_flag,total_snow_(cm),total_snow_flag,total_precip_(mm),total_precip_flag,snow_on_grnd_(cm),snow_on_grnd_flag,dir_of_max_gust_(10s_deg),dir_of_max_gust_flag,spd_of_max_gust_(km/h),spd_of_max_gust_flag
-114.01,51.12,2017-12-29,2017,12,29,,-21.3,,-25.4,,-23.4,,41.4,,0.0,,,M,1.2,,1.1,,11.0,,17.0,,32,
-114.01,51.12,2017-12-30,2017,12,30,,-25.2,,-28.7,,-27.0,,45.0,,0.0,,0.0,,7.8,,7.6,,12.0,,15.0,,37,
-114.01,51.12,2017-12-31,2017,12,31,,-25.0,,-31.3,,-28.2,,46.2,,0.0,,0.0,T,0.0,,0.0,T,19.0,,17.0,,32,
-114.01,51.12,2017-01-01,2017,1,1,,-7.8,,-17.4,,-12.6,,30.6,,0.0,,0.0,,3.6,,2.0,,12.0,,1.0,,46,
-114.01,51.12,2017-01-02,2017,1,2,,-16.1,,-26.1,,-21.1,,39.1,,0.0,,0.0,,0.0,T,0.0,T,14.0,,,,<31,
-114.01,51.12,2017-01-03,2017,1,3,,-15.5,,-22.4,,-19.0,,37.0,,0.0,,0.1,,0.4,,0.3,,14.0,,,,<31,
-114.01,51.12,2017-01-04,2017,1,4,,-7.2,,-17.2,,-12.2,,30.2,,0.0,,0.0,,0.0,T,0.0,T,13.0,,35.0,,43,
-114.01,51.12,2017-01-05,2017,1,5,,-3.5,,-15.8,,-9.7,,27.7,,0.0,,0.0,,2.2,,1.2,,13.0,,,,<31,
-114.01,51.12,2017-01-06,2017,1,6,,-9.9,,-17.0,,-13.5,,31.5,,0.0,,,M,3.0,,1.6,,15.0,,,,<31,
-114.01,51.12,2017-01-07,2017,1,7,,-14.9,,-19.2,,-17.1,,35.1,,0.0,,0.0,,0.4,,0.4,,16.0,,36.0,,43,
-114.01,51.12,2017-01-08,2017,1,8,,-17.4,,-19.8,,-18.6,,36.6,,0.0,,0.0,,0.0,T,0.0,T,16.0,,19.0,,37,
-114.01,51.12,2017-01-09,2017,1,9,,-19.5,,-23.1,,-21.3,,39.3,,0.0,,,M,4.3,,4.2,,20.0,,35.0,,37,
-114.01,51.12,2017-01-10,2017,1,10,,-16.2,,-22.1,,-19.2,,37.2,,0.0,,0.0,,0.4,,0.4,,20.0,,35.0,,44,
-114.01,51.12,2017-01-11,2017,1,11,,-6.0,,-23.1,,-14.6,,32.6,,0.0,,0.0,,0.0,,0.0,,20.0,,34.0,,41,
-114.01,51.12,2017-01-12,2017,1,12,,-2.9,,-20.1,,-11.5,,29.5,,0.0,,0.0,,0.0,T,0.0,T,19.0,,28.0,,50,
-114.01,51.12,2017-01-13,2017,1,13,,-2.6,,-13.4,,-8.0,,26.0,,0.0,,0.0,,0.0,,0.0,,19.0,,28.0,,48,
-114.01,51.12,2017-01-14,2017,1,14,,6.2,,-14.1,,-4.0,,22.0,,0.0,,0.0,,0.0,,0.0,,16.0,,28.0,,52,
-114.01,51.12,2017-01-15,2017,1,15,,7.0,,-1.3,,2.9,,15.1,,0.0,,0.0,,0.0,,0.0,,10.0,,29.0,,52,
-114.01,51.12,2017-01-16,2017,1,16,,9.6,,-6.3,,1.7,,16.3,,0.0,,0.0,,0.0,,0.0,,8.0,,28.0,,35,
-114.01,51.12,2017-01-17,2017,1,17,,10.2,,0.7,,5.5,,12.5,,0.0,,0.0,,0.0,,0.0,,7.0,,22.0,,37,
-114.01,51.12,2017-01-18,2017,1,18,,7.7,E,,M,,M,,M,,M,0.0,,0.0,,0.0,,5.0,,,,<31,
-114.01,51.12,2017-01-19,2017,1,19,,9.9,,-0.8,,4.6,,13.4,,0.0,,0.0,,0.0,,0.0,,5.0,,27.0,,39,
-114.01,51.12,2017-01-20,2017,1,20,,5.7,,-7.8,,-1.1,,19.1,,0.0,,0.0,,0.0,,0.0,,5.0,,,,<31,
-114.01,51.12,2017-01-21,2017,1,21,,2.1,,-10.3,,-4.1,,22.1,,0.0,,0.0,,0.0,,0.0,,3.0,,,,<31,
-114.01,51.12,2017-01-22,2017,1,22,,-3.1,,-6.3,,-4.7,,22.7,,0.0,,0.0,,0.2,,0.2,,3.0,,,,<31,
-114.01,51.12,2017-01-23,2017,1,23,,-3.2,,-7.5,,-5.4,,23.4,,0.0,,0.0,,0.0,T,0.0,T,2.0,,,,<31,
-114.01,51.12,2017-01-24,2017,1,24,,0.5,,-11.1,,-5.3,,23.3,,0.0,,0.0,,0.0,,0.0,,2.0,,,,<31,
-114.01,51.12,2017-01-25,2017,1,25,,1.6,,-7.2,,-2.8,,20.8,,0.0,,0.0,,0.0,,0.0,,1.0,,,,<31,
-114.01,51.12,2017-01-26,2017,1,26,,4.8,,-6.9,,-1.1,,19.1,,0.0,,0.0,,0.0,,0.0,,2.0,,,,<31,
-114.01,51.12,2017-01-27,2017,1,27,,7.4,,-7.4,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,2.0,,29.0,,65,
-114.01,51.12,2017-01-28,2017,1,28,,10.8,,5.8,,8.3,,9.7,,0.0,,0.0,,0.0,,0.0,,2.0,,28.0,,69,
-114.01,51.12,2017-01-29,2017,1,29,,13.0,,4.8,,8.9,,9.1,,0.0,,0.0,,0.0,,0.0,,0.0,T,27.0,,74,
-114.01,51.12,2017-01-30,2017,1,30,,5.3,,-4.7,,0.3,,17.7,,0.0,,0.0,,0.0,,0.0,,0.0,T,26.0,,63,
-114.01,51.12,2017-01-31,2017,1,31,,-4.6,,-12.1,,-8.3,,26.3,,0.0,,0.0,,0.2,,0.2,,0.0,T,34.0,,50,
-114.01,51.12,2017-02-01,2017,2,1,,-7.1,,-11.8,,-9.5,,27.5,,0.0,,0.2,,0.0,,0.2,,0.0,T,34.0,,41,
-114.01,51.12,2017-02-02,2017,2,2,,-6.2,,-14.7,,-10.5,,28.5,,0.0,,0.0,,0.0,,0.0,,0.0,T,,,<31,
-114.01,51.12,2017-02-03,2017,2,3,,-11.1,,-18.6,,-14.9,,32.9,,0.0,,0.0,,2.8,,2.8,,0.0,T,34.0,,35,
-114.01,51.12,2017-02-04,2017,2,4,,-14.2,,-17.4,,-15.8,,33.8,,0.0,,,M,3.6,,2.8,,4.0,,,,<31,
-114.01,51.12,2017-02-05,2017,2,5,,-16.0,,-19.8,,-17.9,,35.9,,0.0,,0.0,,9.6,,8.4,,8.0,,,,<31,
-114.01,51.12,2017-02-06,2017,2,6,,-19.6,,-25.2,,-22.4,,40.4,,0.0,,0.0,,8.6,,7.8,,19.0,,,,<31,
-114.01,51.12,2017-02-07,2017,2,7,,-20.9,,-29.6,,-25.3,,43.3,,0.0,,0.0,,0.0,T,0.0,T,23.0,,,,<31,
-114.01,51.12,2017-02-08,2017,2,8,,-13.7,,-29.5,,-21.6,,39.6,,0.0,,0.0,,0.0,,0.0,,23.0,,,,<31,
-114.01,51.12,2017-02-09,2017,2,9,,-6.9,,-17.3,,-12.1,,30.1,,0.0,,0.0,,0.0,,0.0,,23.0,,,,<31,
-114.01,51.12,2017-02-10,2017,2,10,,5.9,,-16.4,,-5.3,,23.3,,0.0,,0.0,,0.0,,0.0,,23.0,,27.0,,50,
-114.01,51.12,2017-02-11,2017,2,11,,2.7,,-8.1,,-2.7,,20.7,,0.0,,0.0,,0.0,,0.0,,20.0,,33.0,,70,
-114.01,51.12,2017-02-12,2017,2,12,,6.3,,-4.2,,1.1,,16.9,,0.0,,0.0,,0.0,,0.0,,15.0,,28.0,,65,
-114.01,51.12,2017-02-13,2017,2,13,,9.2,,2.9,,6.1,,11.9,,0.0,,0.0,,0.0,,0.0,,12.0,,27.0,,56,
-114.01,51.12,2017-02-14,2017,2,14,,12.1,,-3.4,,4.4,,13.6,,0.0,,0.0,,0.0,,0.0,,10.0,,,,<31,
-114.01,51.12,2017-02-15,2017,2,15,,16.4,,-2.3,,7.1,,10.9,,0.0,,0.0,,0.0,,0.0,,6.0,,30.0,,43,
-114.01,51.12,2017-02-16,2017,2,16,,15.0,,-0.4,,7.3,,10.7,,0.0,,0.0,,0.0,,0.0,,4.0,,29.0,,63,
-114.01,51.12,2017-02-17,2017,2,17,,9.9,,-1.9,,4.0,,14.0,,0.0,,0.0,,0.0,,0.0,,0.0,T,27.0,,44,
-114.01,51.12,2017-02-18,2017,2,18,,1.7,,-5.4,,-1.9,,19.9,,0.0,,0.0,,3.6,,2.4,,0.0,T,,,<31,
-114.01,51.12,2017-02-19,2017,2,19,,1.4,,-4.0,,-1.3,,19.3,,0.0,,0.0,,0.0,,0.0,,3.0,,,,<31,
-114.01,51.12,2017-02-20,2017,2,20,,0.8,,-7.1,,-3.2,,21.2,,0.0,,0.0,,0.0,,0.0,,0.0,T,,,<31,
-114.01,51.12,2017-02-21,2017,2,21,,1.6,E,,M,,M,,M,,M,0.0,,0.0,T,0.0,T,0.0,T,,,<31,
-114.01,51.12,2017-02-22,2017,2,22,,-1.3,,-6.2,,-3.8,,21.8,,0.0,,0.0,,0.8,,0.8,,0.0,T,34.0,,50,
-114.01,51.12,2017-02-23,2017,2,23,,-2.4,,-8.0,,-5.2,,23.2,,0.0,,0.0,,0.2,,0.2,,0.0,T,,,<31,
-114.01,51.12,2017-02-24,2017,2,24,,-5.9,,-11.0,,-8.5,,26.5,,0.0,,0.0,,4.0,,3.6,,0.0,T,2.0,,32,
-114.01,51.12,2017-02-25,2017,2,25,,-3.1,,-10.5,,-6.8,,24.8,,0.0,,0.0,,1.2,,1.0,,4.0,,1.0,,35,
-114.01,51.12,2017-02-26,2017,2,26,,-5.9,,-13.5,,-9.7,,27.7,,0.0,,0.0,,1.4,,0.8,,5.0,,36.0,,46,
-114.01,51.12,2017-02-27,2017,2,27,,-8.6,,-17.2,,-12.9,,30.9,,0.0,,0.0,,0.0,T,0.0,T,,,,,<31,
-114.01,51.12,2017-02-28,2017,2,28,,-5.9,,-13.9,,-9.9,,27.9,,0.0,,0.0,,0.0,,0.0,,4.0,,,,<31,
-114.01,51.12,2017-03-01,2017,3,1,,0.7,,-12.7,,-6.0,,24.0,,0.0,,0.0,,0.0,T,0.0,T,4.0,,3.0,,39,
-114.01,51.12,2017-03-02,2017,3,2,,2.5,,-11.7,,-4.6,,22.6,,0.0,,0.0,,0.0,,0.0,,2.0,,,,<31,
-114.01,51.12,2017-03-03,2017,3,3,,9.6,,-5.9,,1.9,,16.1,,0.0,,0.0,,0.0,,0.0,,2.0,,23.0,,54,
-114.01,51.12,2017-03-04,2017,3,4,,-3.5,,-12.3,,-7.9,,25.9,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,1.0,,48,
-114.01,51.12,2017-03-05,2017,3,5,,-9.9,,-13.4,,-11.7,,29.7,,0.0,,0.0,,2.4,,2.2,,0.0,T,,,<31,
-114.01,51.12,2017-03-06,2017,3,6,,-9.8,,-14.6,,-12.2,,30.2,,0.0,,0.0,,0.2,,0.2,,2.0,,,,<31,
-114.01,51.12,2017-03-07,2017,3,7,,-9.8,,-16.2,,-13.0,,31.0,,0.0,,0.0,,0.0,T,0.0,T,2.0,,35.0,,33,
-114.01,51.12,2017-03-08,2017,3,8,,-13.8,,-20.2,,-17.0,,35.0,,0.0,,0.0,,6.1,,5.5,,7.0,,2.0,,32,
-114.01,51.12,2017-03-09,2017,3,9,,-17.2,,-22.4,,-19.8,,37.8,,0.0,,0.0,,2.6,,2.0,,6.0,,16.0,,32,
-114.01,51.12,2017-03-10,2017,3,10,,-16.9,,-20.3,,-18.6,,36.6,,0.0,,0.0,,3.1,,2.3,,9.0,,,,<31,
-114.01,51.12,2017-03-11,2017,3,11,,-15.1,,-20.3,,-17.7,,35.7,,0.0,,0.0,,1.0,,0.8,,8.0,,15.0,,32,
-114.01,51.12,2017-03-12,2017,3,12,,-12.3,,-19.2,,-15.8,,33.8,,0.0,,0.0,,0.0,T,0.0,T,9.0,,15.0,,39,
-114.01,51.12,2017-03-13,2017,3,13,,9.3,,-16.4,,-3.6,,21.6,,0.0,,0.0,,0.0,T,0.0,T,9.0,,29.0,,39,
-114.01,51.12,2017-03-14,2017,3,14,,9.2,,-0.8,,4.2,,13.8,,0.0,,0.0,,0.0,,0.0,,7.0,,14.0,,37,
-114.01,51.12,2017-03-15,2017,3,15,,14.5,,-2.2,,6.2,,11.8,,0.0,,0.0,,0.0,,0.0,,3.0,,36.0,,46,
-114.01,51.12,2017-03-16,2017,3,16,,9.5,,-1.4,,4.1,,13.9,,0.0,,0.0,,1.3,,1.0,,0.0,T,35.0,,56,
-114.01,51.12,2017-03-17,2017,3,17,,6.2,,-4.8,,0.7,,17.3,,0.0,,0.0,,0.0,,0.0,,0.0,T,16.0,,39,
-114.01,51.12,2017-03-18,2017,3,18,,15.4,,-3.5,,6.0,,12.0,,0.0,,0.6,,0.0,,0.6,,0.0,T,28.0,,83,
-114.01,51.12,2017-03-19,2017,3,19,,4.5,,-5.1,,-0.3,,18.3,,0.0,,0.0,,0.0,,0.0,,,,28.0,,57,
-114.01,51.12,2017-03-20,2017,3,20,,1.2,,-7.0,,-2.9,,20.9,,0.0,,0.0,,0.0,,0.0,,,,2.0,,35,
-114.01,51.12,2017-03-21,2017,3,21,,5.8,,-4.5,,0.7,,17.3,,0.0,,0.0,T,0.0,,0.0,T,,,19.0,,61,
-114.01,51.12,2017-03-22,2017,3,22,,14.0,,-1.1,,6.5,,11.5,,0.0,,1.4,,0.0,,1.4,,,,27.0,,46,
-114.01,51.12,2017-03-23,2017,3,23,,10.9,,-1.8,,4.6,,13.4,,0.0,,0.2,,0.0,,0.2,,,,27.0,,54,
-114.01,51.12,2017-03-24,2017,3,24,,13.9,,-3.6,,5.2,,12.8,,0.0,,0.0,,0.0,,0.0,,,,16.0,,44,
-114.01,51.12,2017-03-25,2017,3,25,,12.3,,-0.2,,6.1,,11.9,,0.0,,0.0,,0.0,,0.0,,,,25.0,,44,
-114.01,51.12,2017-03-26,2017,3,26,,10.3,,-4.6,,2.9,,15.1,,0.0,,0.0,,0.0,,0.0,,,,28.0,,41,
-114.01,51.12,2017-03-27,2017,3,27,,12.3,,0.8,,6.6,,11.4,,0.0,,0.0,T,0.0,,0.0,T,,,23.0,,37,
-114.01,51.12,2017-03-28,2017,3,28,,11.6,,-2.2,,4.7,,13.3,,0.0,,0.0,,0.0,,0.0,,,,29.0,,43,
-114.01,51.12,2017-03-29,2017,3,29,,11.3,,-1.4,,5.0,,13.0,,0.0,,0.0,,0.0,,0.0,,,,16.0,,41,
-114.01,51.12,2017-03-30,2017,3,30,,11.6,,-2.1,,4.8,,13.2,,0.0,,0.0,,0.0,,0.0,,,,34.0,,52,
-114.01,51.12,2017-03-31,2017,3,31,,14.6,,-2.5,,6.1,,11.9,,0.0,,0.0,,0.0,,0.0,,,,17.0,,43,
-114.01,51.12,2017-04-01,2017,4,1,,15.6,,-0.7,,7.5,,10.5,,0.0,,0.2,,0.0,,0.2,,,,29.0,,67,
-114.01,51.12,2017-04-02,2017,4,2,,3.7,,-2.0,,0.9,,17.1,,0.0,,0.0,,7.2,,7.2,,5.0,,33.0,,46,
-114.01,51.12,2017-04-03,2017,4,3,,7.6,,-3.5,,2.1,,15.9,,0.0,,0.0,,0.0,,0.0,,3.0,,33.0,,50,
-114.01,51.12,2017-04-04,2017,4,4,,11.4,,-6.6,,2.4,,15.6,,0.0,,0.0,,0.0,,0.0,,0.0,T,20.0,,37,
-114.01,51.12,2017-04-05,2017,4,5,,16.7,,-3.0,,6.9,,11.1,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2017-04-06,2017,4,6,,18.0,,5.0,,11.5,,6.5,,0.0,,0.0,,0.0,,0.0,,,,21.0,,54,
-114.01,51.12,2017-04-07,2017,4,7,,10.3,,-2.4,,4.0,,14.0,,0.0,,11.8,,0.0,,11.8,,,,,,<31,
-114.01,51.12,2017-04-08,2017,4,8,,12.3,,2.4,,7.4,,10.6,,0.0,,0.0,,0.0,,0.2,,,,28.0,,41,
-114.01,51.12,2017-04-09,2017,4,9,,7.7,,1.4,,4.6,,13.4,,0.0,,0.8,,0.0,,0.8,,,,16.0,,35,
-114.01,51.12,2017-04-10,2017,4,10,,11.5,,-2.6,,4.5,,13.5,,0.0,,0.0,T,0.0,,0.0,T,,,34.0,,46,
-114.01,51.12,2017-04-11,2017,4,11,,9.9,,-0.3,,4.8,,13.2,,0.0,,0.0,T,0.0,,0.0,T,0.0,T,31.0,,46,
-114.01,51.12,2017-04-12,2017,4,12,,7.0,,-1.1,,3.0,,15.0,,0.0,,0.4,,0.0,,0.4,,0.0,T,8.0,,43,
-114.01,51.12,2017-04-13,2017,4,13,,3.8,,0.2,,2.0,,16.0,,0.0,,12.1,,2.4,,14.5,,2.0,,10.0,,39,
-114.01,51.12,2017-04-14,2017,4,14,,11.3,,-0.1,,5.6,,12.4,,0.0,,0.0,,0.0,,0.0,,,,33.0,,50,
-114.01,51.12,2017-04-15,2017,4,15,,3.9,,-3.4,,0.3,,17.7,,0.0,,0.0,,1.2,,1.2,,0.0,T,33.0,,44,
-114.01,51.12,2017-04-16,2017,4,16,,8.6,,-5.5,,1.6,,16.4,,0.0,,0.0,,0.0,,0.0,,0.0,T,15.0,,50,
-114.01,51.12,2017-04-17,2017,4,17,,11.6,,-1.4,,5.1,,12.9,,0.0,,0.0,T,0.0,,0.0,T,,,9.0,,37,
-114.01,51.12,2017-04-18,2017,4,18,,14.4,,0.8,,7.6,,10.4,,0.0,,0.4,,0.0,,0.4,,,,0.0,,50,
-114.01,51.12,2017-04-19,2017,4,19,,13.8,,1.6,,7.7,,10.3,,0.0,,4.0,,0.0,,4.0,,,,14.0,,41,
-114.01,51.12,2017-04-20,2017,4,20,,15.2,,0.9,,8.1,,9.9,,0.0,,0.2,,0.0,,0.2,,,,32.0,,44,
-114.01,51.12,2017-04-21,2017,4,21,,10.7,,2.6,,6.7,,11.3,,0.0,,0.4,,0.0,,0.4,,,,35.0,,43,
-114.01,51.12,2017-04-22,2017,4,22,,12.6,,-1.4,,5.6,,12.4,,0.0,,7.2,,0.0,,7.2,,,,8.0,,44,
-114.01,51.12,2017-04-23,2017,4,23,,10.9,,1.2,,6.1,,11.9,,0.0,,3.2,,0.0,,3.2,,,,13.0,,37,
-114.01,51.12,2017-04-24,2017,4,24,,4.5,,-0.1,,2.2,,15.8,,0.0,,4.2,,0.0,,4.2,,0.0,T,5.0,,32,
-114.01,51.12,2017-04-25,2017,4,25,,1.2,,-2.4,,-0.6,,18.6,,0.0,,,M,5.2,,9.0,,3.0,,35.0,,35,
-114.01,51.12,2017-04-26,2017,4,26,,3.6,,-3.0,,0.3,,17.7,,0.0,,0.0,,0.0,T,0.0,T,1.0,,,,<31,
-114.01,51.12,2017-04-27,2017,4,27,,8.5,,0.7,,4.6,,13.4,,0.0,,0.0,,0.4,,0.4,,,,6.0,,35,
-114.01,51.12,2017-04-28,2017,4,28,,9.7,,0.0,,4.9,,13.1,,0.0,,0.0,,0.2,,0.2,,0.0,T,35.0,,41,
-114.01,51.12,2017-04-29,2017,4,29,,13.5,,1.5,,7.5,,10.5,,0.0,,0.0,T,0.0,,0.0,T,,,20.0,,39,
-114.01,51.12,2017-04-30,2017,4,30,,14.2,,4.0,,9.1,,8.9,,0.0,,1.8,,0.0,,1.8,,,,34.0,,67,
-114.01,51.12,2017-05-01,2017,5,1,,13.0,,1.3,,7.2,,10.8,,0.0,,0.0,T,0.0,,0.0,T,,,33.0,,37,
-114.01,51.12,2017-05-02,2017,5,2,,12.5,,2.0,,7.3,,10.7,,0.0,,0.0,T,0.0,,0.0,T,,,35.0,,52,
-114.01,51.12,2017-05-03,2017,5,3,,21.3,,-0.1,,10.6,,7.4,,0.0,,0.0,,0.0,,0.0,,,,27.0,,43,
-114.01,51.12,2017-05-04,2017,5,4,,24.0,,9.3,,16.7,,1.3,,0.0,,0.0,,0.0,,0.0,,,,29.0,,52,
-114.01,51.12,2017-05-05,2017,5,5,,25.4,,6.8,,16.1,,1.9,,0.0,,0.0,,0.0,,0.0,,,,19.0,,48,
-114.01,51.12,2017-05-06,2017,5,6,,24.2,,8.2,,16.2,,1.8,,0.0,,0.0,,0.0,,0.0,,,,34.0,,54,
-114.01,51.12,2017-05-07,2017,5,7,,11.1,E,3.7,E,7.4,E,10.6,E,0.0,E,0.0,T,0.0,,0.0,T,,,34.0,,52,
-114.01,51.12,2017-05-08,2017,5,8,,17.0,,2.4,,9.7,,8.3,,0.0,,0.0,,0.0,,0.0,,,,27.0,,37,
-114.01,51.12,2017-05-09,2017,5,9,,15.9,,8.5,,12.2,,5.8,,0.0,,0.2,,0.0,,0.2,,,,33.0,,41,
-114.01,51.12,2017-05-10,2017,5,10,,21.0,,5.8,,13.4,,4.6,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2017-05-11,2017,5,11,,22.8,,5.0,,13.9,,4.1,,0.0,,1.6,,0.0,,1.6,,,,21.0,,52,
-114.01,51.12,2017-05-12,2017,5,12,,19.7,,9.3,,14.5,,3.5,,0.0,,2.0,,0.0,,2.0,,,,14.0,,48,
-114.01,51.12,2017-05-13,2017,5,13,,16.3,,5.1,,10.7,,7.3,,0.0,,2.2,,0.0,,2.2,,,,2.0,,50,
-114.01,51.12,2017-05-14,2017,5,14,,12.9,,3.2,,8.1,,9.9,,0.0,,2.0,,0.0,,2.0,,,,2.0,,39,
-114.01,51.12,2017-05-15,2017,5,15,,14.7,E,,M,,M,,M,,M,0.0,,0.0,,0.0,,,,6.0,,50,
-114.01,51.12,2017-05-16,2017,5,16,,13.1,,-0.6,,6.3,,11.7,,0.0,,0.0,T,0.0,,0.0,T,,,9.0,,50,
-114.01,51.12,2017-05-17,2017,5,17,,7.2,,3.3,,5.3,,12.7,,0.0,,6.4,,0.0,,6.4,,,,5.0,,44,
-114.01,51.12,2017-05-18,2017,5,18,,16.3,,1.0,,8.7,,9.3,,0.0,,0.0,T,0.0,,0.0,T,,,21.0,,48,
-114.01,51.12,2017-05-19,2017,5,19,,18.6,,2.9,,10.8,,7.2,,0.0,,0.6,,0.0,,0.6,,,,27.0,,43,
-114.01,51.12,2017-05-20,2017,5,20,,20.2,,5.1,,12.7,,5.3,,0.0,,0.0,,0.0,,0.0,,,,35.0,,37,
-114.01,51.12,2017-05-21,2017,5,21,,23.0,,5.2,,14.1,,3.9,,0.0,,0.0,,0.0,,0.0,,,,32.0,,52,
-114.01,51.12,2017-05-22,2017,5,22,,24.7,,10.6,,17.7,,0.3,,0.0,,0.0,,0.0,,0.0,,,,15.0,,43,
-114.01,51.12,2017-05-23,2017,5,23,,28.4,,11.8,,20.1,,0.0,,2.1,,0.0,,0.0,,0.0,,,,23.0,,41,
-114.01,51.12,2017-05-24,2017,5,24,,12.8,E,,M,,M,,M,,M,22.1,,0.0,,22.1,,,,34.0,,95,
-114.01,51.12,2017-05-25,2017,5,25,,13.3,,7.4,,10.4,,7.6,,0.0,,1.0,,0.0,,1.0,,,,35.0,,74,
-114.01,51.12,2017-05-26,2017,5,26,,20.0,,2.6,,11.3,,6.7,,0.0,,0.0,,0.0,,0.0,,,,32.0,,39,
-114.01,51.12,2017-05-27,2017,5,27,,25.1,,12.1,,18.6,,0.0,,0.6,,0.0,T,0.0,,0.0,T,,,32.0,,59,
-114.01,51.12,2017-05-28,2017,5,28,,21.5,,8.6,,15.1,,2.9,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2017-05-29,2017,5,29,,23.3,,8.0,,15.7,,2.3,,0.0,,0.0,,0.0,,0.0,,,,19.0,,41,
-114.01,51.12,2017-05-30,2017,5,30,,26.0,,8.7,,17.4,,0.6,,0.0,,0.0,,0.0,,0.0,,,,15.0,,39,
-114.01,51.12,2017-05-31,2017,5,31,,28.6,,11.1,,19.9,,0.0,,1.9,,0.0,T,0.0,,0.0,T,,,28.0,,50,
-114.01,51.12,2017-06-01,2017,6,1,,23.6,,12.3,,18.0,,0.0,,0.0,,0.4,,0.0,,0.4,,,,31.0,,37,
-114.01,51.12,2017-06-02,2017,6,2,,21.7,,11.8,,16.8,,1.2,,0.0,,0.0,T,0.0,,0.0,T,,,29.0,,70,
-114.01,51.12,2017-06-03,2017,6,3,,26.4,,6.6,,16.5,,1.5,,0.0,,0.0,,0.0,,0.0,,,,15.0,,43,
-114.01,51.12,2017-06-04,2017,6,4,,23.5,,10.5,,17.0,,1.0,,0.0,,1.8,,0.0,,1.8,,,,35.0,,67,
-114.01,51.12,2017-06-05,2017,6,5,,19.4,E,,M,,M,,M,,M,0.8,,0.0,,0.8,,,,34.0,,50,
-114.01,51.12,2017-06-06,2017,6,6,,23.1,,6.7,,14.9,,3.1,,0.0,,0.0,,0.0,,0.0,,,,16.0,,56,
-114.01,51.12,2017-06-07,2017,6,7,,26.4,,8.2,,17.3,,0.7,,0.0,,0.0,,0.0,,0.0,,,,12.0,,46,
-114.01,51.12,2017-06-08,2017,6,8,,26.7,,13.2,,20.0,,0.0,,2.0,,13.2,,0.0,,13.2,,,,23.0,,93,
-114.01,51.12,2017-06-09,2017,6,9,,20.3,,8.7,,14.5,,3.5,,0.0,,4.6,,0.0,,4.6,,,,4.0,,59,
-114.01,51.12,2017-06-10,2017,6,10,,11.3,,4.9,,8.1,,9.9,,0.0,,13.0,,0.0,,13.0,,,,28.0,,65,
-114.01,51.12,2017-06-11,2017,6,11,,20.7,,8.3,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,,,,27.0,,48,
-114.01,51.12,2017-06-12,2017,6,12,,23.3,E,7.7,E,15.5,E,2.5,E,0.0,E,0.0,,0.0,,0.0,,,,15.0,,52,
-114.01,51.12,2017-06-13,2017,6,13,,18.1,E,,M,,M,,M,,M,1.2,,0.0,,1.2,,,,35.0,,54,
-114.01,51.12,2017-06-14,2017,6,14,,17.3,,10.0,,13.7,,4.3,,0.0,,3.0,,0.0,,3.0,,,,34.0,,37,
-114.01,51.12,2017-06-15,2017,6,15,,19.6,,4.5,,12.1,,5.9,,0.0,,0.0,,0.0,,0.0,,,,9.0,,39,
-114.01,51.12,2017-06-16,2017,6,16,,21.2,,9.1,,15.2,,2.8,,0.0,,1.4,,0.0,,1.4,,,,36.0,,56,
-114.01,51.12,2017-06-17,2017,6,17,,19.6,,10.1,,14.9,,3.1,,0.0,,0.4,,0.0,,0.4,,,,33.0,,37,
-114.01,51.12,2017-06-18,2017,6,18,,21.6,,9.6,,15.6,,2.4,,0.0,,0.0,,0.0,,0.0,,,,26.0,,57,
-114.01,51.12,2017-06-19,2017,6,19,,21.3,,8.0,,14.7,,3.3,,0.0,,0.0,,0.0,,0.0,,,,28.0,,43,
-114.01,51.12,2017-06-20,2017,6,20,,26.8,,11.0,,18.9,,0.0,,0.9,,0.0,T,0.0,,0.0,T,,,1.0,,78,
-114.01,51.12,2017-06-21,2017,6,21,,20.3,,7.2,,13.8,,4.2,,0.0,,0.2,,0.0,,0.2,,,,29.0,,70,
-114.01,51.12,2017-06-22,2017,6,22,,16.9,,6.9,,11.9,,6.1,,0.0,,0.3,,0.0,,0.3,,,,34.0,,59,
-114.01,51.12,2017-06-23,2017,6,23,,20.2,,9.0,,14.6,,3.4,,0.0,,1.2,,0.0,,1.2,,,,35.0,,41,
-114.01,51.12,2017-06-24,2017,6,24,,21.3,,8.7,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2017-06-25,2017,6,25,,26.4,,9.8,,18.1,,0.0,,0.1,,0.0,,0.0,,0.0,,,,13.0,,46,
